id,givenname,surname,dob,gender,city,income,phone number
2952,kierha,holy0ak,06-12-1905,femaoe,canberra,26888.452,02 1510 1691
2953,sam,gillard,22-03-1917,female,melbourne,417183.098,07 7055 7616
2954,benjamin,rutte,10-02-1986,male,melbourne,195549.235,04 1260 3937
2956,mia,berry,26-02-1921,female,brisbane,66582.217,02 0852 2770
2959,chloe,prijgle,,,elbourne,85758.452,07 5599 9632
2960,emiily,waller,21-12-1997,male,canberra,80607.930,04 6994 6623
2970,o|ifer,riddell,,mals,,615178.109,08 3098 1160
2972,callum,le messvrier,09-03-1822,msle,sydqney,70806.777,03 5614 9196
2976,lucke,pen-gurion,,mslr,perth,319849.228,04 6304 3848
2977,ellie,ocrmick,,female,sydeny,125315.193,08 6168 5609
2978,blakw,leizmhan,26-10-1975,female,sydnev,,03 5213 4882
2981,tess,penaluna,29-11-1961,male,perth,63993.837,02 0791 8560
2982,clement,reid,16-02-1929,female,canberra,37731.966,04 5211 2219
2983,jostuha,whiet,09-08-1984,male,pertb,421898.245,04 5410 0353
2989,tanyshah,toms,21-04-1912,male,canberra,59096.655,08 0180 6439
2995,phoebe,clarke,10-09-1975,female,brisbane,71350.753,07 6808 5678
2996,polly,neville,29-07-1907,male,perth,54886.436,08 7354 7275
2998,oakleigh,staude,21-01-1928,male,canberra,62272.068,08 9238 1090
3001,lkue,fitspatrick,,female,,172952.216,07 5886 6135
3004,taniel,lanoztti,14-11-1945,femwle,br:sbmae,60182.477,04 5749 2035
3005,benjamin,speight,22-09-1911,male,melbourne,154757.934,02 9432 2984
3008,kelsey,trevarrow,20-07-2009,female,sydney,131663.093,02 8235 8872
3011,lara,quill,08-06-1979,female,canberra,44910.206,03 9224 7093
3017,zachary,shepherd,28-03-1982,male,sydney,112102.715,03 3588 6352
3019,lucaw,scacre,19-12-2003,mal4,,388026.895,03 4522 1308
3021,zane,pladson,13-12-1948,female,melbourne,866407.064,08 1994 6099
3023,ella,berresford,07-05-1971,female,sydney,178510.925,03 4419 1495
3027,adam,mortlock,17-07-1979,male,melbourne,107409.598,08 1094 4208
3029,msrko,matthews,11-04-1092,male,melbvorriy,,03 1460 7673
3031,harrison,augustijn,09-05-1957,female,canberra,39244.526,03 5037 3149
3032,mitchell,matthews,26-07-1933,male,sydney,118053.400,02 2442 6953
3033,samuel,colkuhoun,20-01-196i,male,sydmey,,08 9542 3100
3034,alexander,webb,11-09-1901,female,canberra,72800.450,03 6856 0287
3038,emiily,noble,18-11-1981,male,canberra,74539.762,03 4081 3387
3039,harrv,campbell,18-07-1953,msle,syd17ey,115733.540,07 6139 7505
3041,bradley,noble,09-08-1932,male,canberra,69924.768,07 5813 2134
3049,molly,locge,,male,emlbovrne,168663.495,
3054,deakin,pindell,15-09-1972,male,sydney,131773.921,07 3094 1756
3056,bayley,noack,04-07-1977,male,melbourne,138149.994,03 6993 5967
3059,samuel,kerschke,16-02-2000,female,sydney,190468.207,03 2173 2758
306,erin,halligan,29-03-1918,male,canberra,52763.213,03 8444 5543
3063,lauren,bradshaw,13-08-1956,male,sydney,32809.237,04 7399 5564
3064,monique,mcneill,27-08-2003,female,melbourne,310124.730,03 7158 9498
3065,isabelle,koral,18-04-2002,female,brisbane,44941.923,08 1216 5985
3068,samueJ,campnell,09-09-1099,female,,31319.307,04 6110 1895
3069,isabella,kammermann,29-06-1937,male,perth,427036.521,03 0864 0223
3078,saran,bates-brownsvvord,26-11-1905,malr,sydney,59685.879,03 8555 5584
3079,troi,rikley,25-10-1931,femsi4,lebourne,1011004.899,08 8579 2761
3080,max,ryan,22-07-1988,male,sydney,61282.120,03 3284 5731
3083,elli,geue,15-08-1990,male,melbourne,115812.989,04 3639 1454
3087,harvey,matthews,22-05-1930,female,sydney,167738.539,03 7272 0890
3092,zac,rusack,25-09-2010,male,sydney,94176.981,08 6487 4716
3094,bailey,neville,05-12-1920,male,canberra,78012.268,04 5795 4878
3097,joshua,dudley,23-03-1970,male,melbourne,42609.543,03 3035 4818
3100,alexa17der,littlelu,17-01-1939,male,,78784.771,04 30y6 4326
3105,maxin,sires,28-11-1985,male,perth,519328.075,07 4607 4877
311,koula,nguyen,27-10-1924,female,brisbane,75073.748,03 1409 1199
3110,samuel,mason,29-03-1948,female,brisbane,71193.752,04 8783 0681
3115,jessica,ryan,27-06-1968,male,perth,45549.549,08 7295 7808
3116,phillip,jesser,08-07-1916,male,sydney,41705.560,04 3299 2315
3118,ke:5a,mant0hrpe,15-07-1908,female,syd17ey,174846.165,07 94r8 4641
312,timothav,worso39,03-08-1920,male,can1>erra,79128.110,08 8632 4981
3122,dante,kluske,22-09-2917,mal3,,183415.783,03 6862 5574
3123,grace,grosser,07-06-1915,male,melbourne,119244.762,07 5816 8848
3125,sebastian,burn3ll,,female,pbrisbane,37397.910,03 2031 0811
3128,danielle,ryan,06-01-1976,female,canberra,63839.623,07 9157 0279
313,hari,white,04-01-1921,male,canberra,73728.639,02 1591 1509
3134,alexandra,white,31-11-1937,female,sydney,99504.812,03 6501 4639
3135,connor,grezen,01-01-2008,female,melboume,,08 6537 9071
3136,annabel,feemey,17-06-1064,male,melbou4ne,165343.816,
3137,lucas,leslie,26-05-1941,male,sydney,141723.362,02 6978 0709
3139,kelsey,white,14-10-1937,male,sydney,61367.027,04 6106 2584
3141,el|a,padwman,95-02-1929,female,sydney,147784.649,
3142,marlee,millar,14-02-1999,female,melbourne,1485079.276,07 4395 2528
3145,chevonne,mac partland,22-02-1939,male,melbourne,48730.313,07 4068 9535
3148,jaai,r:kl,03-06-1965,fekals,sydmey,156514.302,04 3184 0281
315,kain,mason,09-07-1932,male,sydnev,119435.710,08 8537 7448
3151,taylah,pascoe,06-10-1949,female,melbourne,1421968.444,08 5026 6410
3153,marianne,noble,23-06-1995,fejale,melblirne,1192581.931,03 2191 1830
3154,cooper,thorpe,23-09-1929,female,brisbane,21518.797,02 1977 1596
3157,beriiamin,musoluno,21-0y-1994,female,sydney,81857.391,08 8870 e498
3167,trinity,whiteley,21-02-1997,male,sydney,172336.806,08 0938 0595
3170,stephen,berry,23-12-1929,male,perth,296547.399,08 1800 6114
3171,tarnee,nguyen,16-08-1910,female,sydney,164219.849,07 2591 8456
3176,sylvie,widdowson,09-12-1952,male,melbourne,127607.074,03 9977 4265
3177,chantelle,mason,18-02-1966,male,melbourne,150782.184,04 0298 7889
3178,ebony,sherriff,19-04-1983,male,melbourne,132744.791,04 2722 2506
3184,pino,bellamy,18-04-1964,female,sydney,184423.239,02 6008 5327
3185,joselyn,mason,24-06-1925,male,sydney,92847.290,04 0923 9141
3188,tean,rinymalpvy,16-07-1940,male,,,08 2058 6349
3190,bianca,blumfield,,female,,48729.776,02 1370 5592
3192,cheyenne,pribac,14-08-1938,male,melbourne,69396.390,04 7638 3208
3200,woshua,maczkowiak,21-11-2989,female,sydney,180211.683,02 5436 6862
3202,william,redzepagic,27-01-1989,female,brisbane,70287.504,02 5514 2069
3204,lauren,mccarthy,25-02-1990,female,canberra,44163.069,08 8829 0125
3207,joel,feciak,01-04-1949,male,sydney,123071.732,08 3399 1430
3213,sebastian,dixon,05-07-1900,female,brisbane,31370.568,04 6943 0404
3214,joel,waller,16-06-1939,mald,menbourne,172449.686,02 53y9 3542
3219,gregory,dixon,14-05-2009,male,perth,85153.178,03 6239 4328
3222,lachlan,george,27-08-1921,male,sydney,49030.659,07 7676 6048
3224,haylee,serafin,11-01-1947,female,sydney,84080.687,04 9309 5983
3227,alicia,venes,11-11-1905,female,melbourne,1611306.351,02 4855 0743
3229,eliza,royle,24-06-1908,female,sydney,64463.633,03 5777 8888
3234,jack,whi6e,18-05-1o49,frmale,sydne6,60177.297,02 5274 4886
3236,isatac,f|eet,01-96-1808,male,sydmey,123489.767,07 1061 9557
3245,georgia,eilander,16-06-2003,male,sydney,119022.857,03 9201 4345
3246,kane,wheatley,31-03-1984,male,melbourne,194138.407,07 6540 7802
325,joshua,rollins,19-01-1912,female,brisbane,64638.853,03 3512 2762
3253,mitxell,white,10-09-2924,,melourne,106307.027,07 6224 1278
3254,brooke,turbitt,10-10-1916,male,perth,216979.315,04 9012 5813
3255,tayoa,clarke,,,perth,160594.960,04 1350 7153
3257,jade,nguyen,01-02-1922,male,perth,79941.011,04 7848 9973
3259,joshua,lowe,11-12-1967,male,sydney,64233.792,08 0340 7909
3266,michael,tiffin,07-08-1921,male,perth,100664.991,04 1467 9149
3268,joseph,heerey,29-06-1967,female,melbourne,492355.963,08 4174 9613
3271,daniella,van hoof,16-09-1910,female,melbourne,1377652.375,04 6107 4481
3272,brodee,compton,13-05-1978,male,sydney,151009.237,02 3513 6162
3273,joshua,feast,26-06-1950,male,sydne6,25394.602,
3274,riley,simm0nds,20-06-1952,male,canberrw,78648.885,08 7252 2539
3276,cehlsieq,white,22-06-1986,malf,canl>erra,86397.709,
3282,sian,white,18-09-1956,male,perth,169335.996,03 7577 7460
3285,ella,salas,02-05-1957,female,brisbane,56708.133,08 2306 7765
329,oliver,bennell,20-06-1960,male,melbourne,51103.822,02 1415 3044
3292,luka,meaney,05-12-1991,male,sydney,88777.531,07 0291 6351
3293,wielow,damhvis,17-02-1931,,canberra,79062.413,07 0153 4188
3296,georgia,filgate,07-05-1935,female,melbourne,929988.639,02 2759 3986
3298,olivia,paterson,25-02-1928,male,sydney,57811.403,04 1934 3489
3299,sarah,hanagan,04-05-1826,male,melb0unre,94394.y07,07 0399 0981
3301,michael,everding,23-03-1974,male,sydney,61213.095,08 6471 5548
3305,luke,weaver,03-08-1918,female,canberra,41417.573,02 3422 2081
3306,vendula,brooker,08-05-1953,male,sydney,33978.093,04 6574 9690
3307,jasm8ne,bridglkynd,20-06-1942,male,sdyney,165539.109,04 5020 4447
331,caleb,kilby,14-01-2005,female,sydney,93113.081,08 0433 6505
3310,william,karimizandi,25-02-1944,male,canberra,52415.115,04 6853 1107
3312,jory,samarinoff,03-09-1916,female,sydney,183841.721,03 5755 0513
3322,dahiel,priest,02-05-1977,msle,preth,83488.505,03 4416 3177
3325,william,fulgido,02-03-1950,female,canberra,28213.580,02 1937 5882
3326,jessica,vincent,30-07-1923,female,sydney,168947.150,07 1829 4915
3329,lauar,vinlav,03-04-1975,male,,136617.470,07 5291 8808
333,lil6,holhade,29-02-1902,,sydwy,26798.731,07 4536 9785
3332,kirrah,dixon,24-09-1927,female,melbourne,456392.134,08 5246 5874
3338,thomas,huddy,17-07-1981,male,sydney,111233.583,08 0119 4152
3339,nathan,ongley,15-03-1971,female,sydney,162486.443,08 5965 4980
3342,william,lukosius,26-01-1918,male,perth,286226.266,08 0754 3772
3343,jemja,shepherd,13-03-1920,mal4,,96127.534,03 2802 6894
3344,sophie,steinert,11-01-1918,female,sydney,105109.979,04 6220 1711
3352,aliza,mason,24-08-1928,female,brisbane,54333.602,08 2763 3308
3353,hamish,nguyen,13-01-1907,male,melbourne,41674.078,08 5380 2135
3355,danka,bullpc1<,10-02-1999,female,,440015.364,07 5254 0213
3356,ritchad,grin,24-02-1968,male,meob0urne,114462.596,
3367,claudia,bergsma,26-10-1935,femake,,78907.637,03 0618 9360
3371,mhary,stufba,07-04-2003,female,sydhey,125875.591,
3375,christian,jolvl,22-00-2009,msoe,melburne,178271.991,04 5868 7703
3377,mason,nguyen,22-05-1910,male,sydney,84755.463,07 8999 1751
3378,harriet,piazza,25-11-2003,male,perth,158236.068,08 9689 3388
3381,heatbee,sherr:ff,23-01-1967,male,,176423.150,04 1627 3304
3382,sophie,tp,07-06-19t1,male,perth,164056.031,07 3585 5788
3386,epiilt,iaser,14-12-1934,mals,,143423.969,07 1672 3461
3387,josbua,webb,18-01-1962,make,sydney,61575.822,02 0144 o392
3390,bradley,lezveah,10-01-1988,male,,84925.188,04 0543 2322
3392,aaron,paine,10-04-1961,female,sydney,105170.317,08 7093 8804
3393,yana,tiller,13-08-1999,female,sydney,145690.254,07 9032 5967
3402,matilda,clakr,,male,sdyney,182279.936,03 2440 2009
3404,kyle,blewett,07-11-2000,male,melbourne,45843.768,07 2728 4542
3407,kai,seppelt,10-03-2005,male,canberra,76702.502,07 6722 7616
3408,blake,carige,20-06-1910,male,sydney,42145.463,03 7530 5636
3415,leon,kaleb,10-04-1920,male,melbourne,76557.215,08 2686 9695
3417,james,burford,17-10-1980,male,canberra,77984.959,08 7701 3122
3424,g9aan,clrake,21-07-1920,male,cariherra,76271.391,07 1620 3387
3427,andrea,goult,07-05-1927,male,melbourne,177576.686,08 5794 7496
3429,emijly,lanyon,05-08-2902,fenale,,34828.587,03 9384 3154
3430,lauren,white,24-02-1916,male,canberra,51347.368,02 6903 6110
3431,kobe,girling,07-02-1957,male,sydney,38781.639,03 9486 5047
3433,benni,stephenson,11-03-1951,fsmale,brisl>abe,68719.232,08 5904 0990
3435,olivia,rocca,09-09-1921,female,melbourne,1259857.920,03 2681 8072
3436,ella,pottjcary,,female,brshane,47026.887,08 1137 9465
3437,lachlan,clarme,29-03-1933,,melbo8rne,1561117.415,07 7550 62r0
3441,fonia,bishop,,fenale,canberra,35379.199,04 7791 2593
3447,tarnia,procter,24-09-1902,female,brisbane,74927.992,02 5087 0454
3448,april,bernry,07-08-2001,femake,sydnry,72715.919,04 4084 5870
345,elizabeth,menzies,24-04-1964,male,canberra,57505.761,02 6878 1973
3450,harrison,mccarthy,23-01-1920,female,melbourne,1397227.282,08 0676 1354
3451,dean,lowr,07-02-2995,fenale,sydney,185723.342,03 8129 1973
3453,joshuan,matthews,10-10-2000,,melb0urne,57310.764,
3456,ned,kaylock,11-12-2012,male,melbourne,166625.978,07 0360 9466
3460,mitchell,wynne,06-01-2913,male,,25458q.323,
3461,emma,rocca,07-06-1951,male,perth,378411.431,04 4374 8941
3464,olivia,grubb,04-09-1936,female,sydney,105700.241,02 8382 3829
3468,tahlia,bihsop,30-12-1947,femqle,,101204.290,03 8867 1816
3469,amber,glosyer,,female,stdney,153727.500,08 8466 2700
347,blake,george,16-02-1964,female,brisbane,37494.652,04 4357 1997
3473,talia,conder,21-02-2002,female,sydney,158991.378,02 0324 9907
3474,a|ijk,pascoe,03-04-1904,,meloburne,35931.060,08 7276 7625
3478,mia,white,28-05-2003,female,brisbane,86729.878,03 7167 3302
3481,pailee,penn,02-12-1925,femalw,,45956.483,02 9673 8893
3486,bridqet,binns,01-12-1980,malw,,101710.054,07 9994 5718
3487,louis,masori,18-03-2012,malw,melboume,137302.506,04 5006 9748
349,chelsoe,sepherdson,15-06-1987,mald,ydney,42724.792,08 3618 7471
3497,gabrille,nol>le,27-03-1920,,melbourne,76034.583,03 0633 1144
350,georgia,leaj,1q-06-1985,female,,37294.143,04 9529 7844
3502,edhan,lobko,15-04-1988,male,melbourhe,68721.545,02 8813 2072
3504,cameron,bullock,28-08-1924,female,sydney,156873.854,04 7370 7302
3505,jasmyn,ilgeri,14-04-1990,,peitth,,02 7426 2217
351,j0rdam,needhan,21-01-1937,female,sydney,175405.331,02 6872 0119
3510,william,moody,11-06-1942,female,brisbane,55218.049,07 7168 3011
3516,reganne,lamprey,25-12-1943,female,brisbane,92217.062,08 1829 8117
352,william,reid,,maoe,,106840.526,
3524,noah,lechki,31-02-1908,male,canberra,89402.470,08 9960 0624
3525,sophoe,djugipa,06-09-1922,female,melbourne,675881.818,03 029t 1930
3526,ella,webb,23-09-1965,male,canberra,86375.256,04 5001 2686
3528,jul:a,frunari,02-04-1942,malr,melbourne,55318.437,03 1155 0837
3529,emiily,rickett,30-04-1921,female,melbourne,1582492.371,03 0150 3377
3531,olpfua,locck,12-05-1928,female,,311158.996,08 3835 5479
3534,caleb,wimmer,17-11-1989,male,sydney,35327.088,04 1866 0746
3535,nicklaas,pesfcb,09-01-1973,male,melb0urne,45963.665,07 7209 4012
354,marianne,millar,18-02-1997,male,melbourne,73206.755,04 5414 4191
3541,daniel,feeney,11-06-1968,male,sydney,28332.621,04 9132 3710
3545,wilson,lanyon,30-08-1993,male,perth,56583.957,08 1998 1023
3546,isabeloa,darby-cocks,14-09-2921,make,perth,87456.194,04 0678 6513
3547,jayden,white,06-01-1985,male,perth,199330.745,08 2642 4985
3548,charlotre,leong,05-00-1962,mal3,sydney,72861.686,02 3856 7993
3552,caleb,mells,28-07-1957,male,melbourne,159850.718,04 7762 4233
3554,hamish,boyle,01-07-2007,male,perth,107633.003,07 5136 1573
3556,isahella,towley,06-12-1975,male,melbkuorne,109957.193,02 4547 7829
3558,gmema,reicl,10-08-1991,male,melbourne,59034.335,04 5r90 8598
3559,emiily,pomfrwd,11-03-1923,female,brishne,38080.62o,08 6329 0772
3560,grace,sheldon,15-02-2010,male,sydney,31624.278,02 6680 0309
3569,imogen,umphreys,09-08-1801,malt,,68542.167,03 5727 8966
357,rach4l,cowell,20-08-1987,mal4,meloburne,165147.389,07 6590 4613
3574,emiily,rirchmond,17-10-1912,femal3,sydney,199567.767,
3575,geo4ge,matthews,23-11-2001,,melboyrne,,02 9040 2087
3576,kyslee,xeweIl,,male,cabberra,61698.061,02 6764 0435
3579,jack,green,21-01-1998,male,sydney,123948.160,04 7735 9953
3591,amber,mcvadden,11-08-1960,male,perht,31263.502,07 6147 7556
3594,aide17,gzigb,01-06-1044,female,brishand,29692.074,03 4199 1302
3596,georgia,hoffman,14-10-1968,male,melbourne,181524.458,03 5950 5374
3597,zade,beattie,30-04-1983,femaoe,sydnev,151360.091,02 4791 1977
3599,jasper,collinjon,22-01-1918,,,150809.413,03 3540 5809
360,alexadner,lovve,22-05-1900,,sydney,30027.124,02 7688 6911
3608,abbie,alderson,18-11-1953,male,canberra,56028.110,07 7591 6170
3610,iadah,egam,24-04-1963,female,sydney,,08 3360 3567
3614,summer,pennell,18-11-2000,male,sydney,113535.404,02 7277 0523
3615,jacskon,teague,23-10-q922,female,,325874.576,02 7571 0007
3616,nicholas,blackwell,13-09-1906,male,sydney,143612.817,04 7376 3979
3619,tara,fullgrabe,06-04-2010,male,canberra,63089.343,04 3820 8667
362,logan,dibben,18-09-1964,male,sydney,28582.861,03 6464 1350
3620,kelsey,millar,19-05-2005,female,melbourne,1018514.825,02 1311 0935
3623,jade,mason,26-07-1909,male,sydney,53001.362,03 0958 9469
3625,daniel,webb,04-06-1919,male,canberra,85228.617,08 5192 8950
3627,charlotte,morrish,07-06-1903,female,sydney,167631.583,04 2371 5676
363,brett,burford,13-12-2011,female,melbourne,311037.058,07 2284 6049
3630,mitchel|,patson,12-02-1927,femaks,sydmey,71253.287,07 0546 2900
3633,caleb,stingle,05-09-1912,male,sydney,161325.275,03 4423 7859
3634,sean,saragas,25-06-1983,female,brisbane,39998.727,07 0274 6307
3636,bennamin,campbelI,23-06-1911,female,brisbane,417i3.125,07 3353 4913
3644,freya,butt,09-11-1989,female,sydney,142124.441,07 9404 1567
3648,joshua,lohberger,11-04-1953,female,brisbane,38394.533,08 4095 8289
3650,hlly,farnhsm,,mald,perth,197108.622,07 5520 0939
3651,max,tomney,17-07-1971,male,sydney,53018.268,08 5345 0510
3655,joshua,cochrame,04-02-1953,female,,680081.207,
3661,zac,coleman,30-04-1931,male,canberra,77525.142,08 1364 9200
3662,sam,renclel,,,cahberfa,66484.813,04 3009 5020
3664,jacob,webb,12-11-1967,female,brisbane,50076.870,02 9156 3446
3670,kaotlin,mccarthy,23-09-1915,female,melnourne,158354r.074,03 2611 0085
3671,gabrielle,nicolle,05-07-1936,male,sydney,142867.058,02 0848 8196
3672,millane,rundle,24-04-1930,female,sydney,146165.698,04 2401 5399
3673,alexandra,lodge,12-04-1963,male,sydney,97288.104,07 6523 7006
3675,kale,laikn,31-04-1910,male,melbournr,1918y3.692,08 7397 4598
3676,eva,asbroek,30-08-1948,female,brisbane,45244.722,04 3006 1776
3678,william,price-austin,29-11-1909,female,sydney,163554.929,03 9652 1440
3679,alicia,fernance,01-02-1948,male,sydney,64547.492,03 8843 3897
368,jadki,kerlxy,,male,csnberra,63724.041,03 0717 8413
3680,jake,mayer,19-01-1995,female,melbourne,1519797.680,02 4296 7686
3683,lara,llwe,06-03-1969,mal4,melblurne,87357.480,07 5u60 8302
3684,ashleigh,boyle,17-03-1934,male,melbourne,91923.937,08 8095 3400
3686,laura,robson,21-10-1983,female,melbourne,1569983.051,04 6546 8106
369,lckIwn,harrington,05-11-w913,male,canberra,,04 8328 2059
3690,april,eisele,24-03-1969,male,melbourne,178500.225,02 6895 9241
3691,karla,damjson,,femalr,syxdjey,194727.361,04 2942 7234
3693,maria,pishop,25-01-2004,mao4,,,07 3676 1384
3699,jack,everett,19-05-1906,female,sydney,152401.086,08 3158 7724
3700,ned,ganfield,19-04-1954,female,sydney,190846.586,07 8470 8619
3702,lawson,dolliver,12-04-1948,male,sydney,87792.341,08 0026 0411
3704,jasmin,wang,11-12-2007,female,melbourne,1037387.335,07 6479 7641
3705,tyler,newbould,11-04-1902,male,sydney,105244.316,07 1375 3119
3708,abby,gaskin,08-12-2010,female,melbourne,856057.976,02 8784 6398
3715,james,buschauer,09-01-1914,male,perth,312528.384,03 2278 6773
372,cooper,ha5hmi,,femzle,sydney,78022.488,07 635r 1212
3720,mal<ayla,mcginity,28-09-1926,make,phrtv,,04 4538 6136
3725,olivia,m'lels,28-10-1955,malw,,60469.898,08 0847 9679
373,thocmas,nguyne,19-09-1950,male,pertb,42855.822,02 2689 1539
3731,lucas,blanchette,12-05-2012,female,sydney,184509.856,04 6563 2067
3733,klohe,cambell,13-06-1947,male,peth,78508.296,
3749,ruby,mccully,22-05-1937,female,sydney,157435.044,03 6944 1714
375,aikaterina,grainger,04-11-1952,male,perth,30198.036,07 7187 4356
3753,grace,bullock,17-01-1917,female,brisbane,34199.916,07 5648 6313
3756,anlannah,timoshanko,20-07-1961,femqlw,brsibane,83451.463,08 9866 0840
3760,william,hendricks,08-07-1911,female,sydney,126784.790,08 7340 3516
3761,jedse,obrdin,05-09-1967,female,syclney,186143.455,08 4395 3149
3763,liky,b1ka,04-01-1940,mqle,canbetra,77813.268,03 1148 5490
3765,karIy,palamaris,05-09-1992,male,,83013.770,02 5329 8334
3769,samuel,pringle,10-10-1913,female,brisbane,69221.596,08 7876 1858
3773,michael,ryan,07-08-1951,female,melbourne,281906.901,07 5988 4321
3777,finlay,wiseman,02-11-1924,male,sydney,87031.854,03 8621 1388
3780,chehenne,rejd,17-02-2910,female,sydney,81273.782,07 4346 7739
3783,oliveah,rfuda,01-02-1922,,mlbourne,83113.151,02 0589 2550
3786,joshua,wardle,31-11-1927,female,sydney,120544.356,03 8312 4477
3788,annabelle,michelmore,08-06-1985,fenale,,148840.557,
3792,james,millar,28-02-1960,male,melbourne,38937.571,03 8700 4437
3798,anari,culph,04-09-1992,female,melbourne,744269.256,03 1960 6062
3799,jack,oats,29-09-1945,male,perth,289893.165,03 3812 1700
3802,bailey,boyle,07-12-1930,male,sydney,82108.132,02 7447 0187
3803,isabelle,pamnany,12-03-2011,male,sydney,43429.670,02 9044 5558
3806,jasirita,wllie,30-09-1979,female,brisabne,5247i.443,03 8450 1104
3807,alxeancler,herbert,20-03-1910,male,sydney,25832.742,02 2931 2543
3808,clodagh,witherington,28-01-1965,male,perth,214606.530,02 5852 3590
3813,thomas,depanfilis,20-06-1974,female,canberra,64485.447,08 9342 5256
3815,felicidy,vanrekamp,10-03-1966,female,melbourne,1425211.523,04 0955 7809
3824,laxlan,kerlei,26-12-1986,make,melbourne,195997.556,02 6717 4134
3826,stephanie,kassos,11-04-1935,male,sydney,118908.455,03 3127 5762
3827,tzyah,ryan,06-01-1964,malr,melbourne,145389.425,
3829,daniel,jardine,05-02-1916,male,sydney,102105.023,08 2961 3814
3831,samuel,carmody,31-07-1953,female,melbourne,500553.099,08 0955 4401
3832,paige,reid,17-10-1924,male,melbourne,121693.354,03 7637 4856
3835,jessiac,goode,31-03-1917,f3male,brisbane,56133.672,04 7594 4755
3837,jayden,tardrew,10-12-1942,male,sydney,166197.805,04 7290 2890
384,nicholas,campbell,02-03-1910,male,melbourne,60920.504,03 4136 6423
3842,kyle,villiers,06-05-1991,male,sydney,126569.251,08 2781 1933
3844,charlotte,greenhalgh,05-06-1925,male,sydney,94745.553,08 2557 4259
3845,andre,steinert,15-04-1979,male,petth,134880.878,03 3169 0232
3849,william,mclarty,22-04-1923,male,melbourne,40280.781,04 9403 0319
3850,caleb,nguven,26-02-1026,mao3,,66510.679,07 4681 8837
3852,zachariah,tschirpig,22-02-1985,make,,22511.445,02 0662 2979
3856,louise,van wensveen,29-10-1937,female,brisbane,75856.766,02 2647 3096
3860,hollie,riede,22-05-1971,male,melboume,56460.891,
3861,tamiem,esdunary,31-11-1920,male,camberar,,08 9101 8215
3866,isabelle,white,01-10-1976,female,sydney,136123.251,04 8955 3354
3867,jye,tregoning,04-03-1946,male,canberra,54291.679,02 8614 0058
3868,vanessa,matthews,22-09-1985,female,sydney,139385.341,07 5285 8417
3874,jasmine,campbell,16-11-1984,female,melbourne,1029295.684,02 1172 7236
3876,christian,lowry,11-09-1963,male,sydney,90509.067,03 8303 2759
3880,kadilun,bradshaw,08-91-2009,male,sydmey,,07 5877 6615
3883,oly,couzens,26-08-1889,male,,206686.917,03 7671 5370
3884,henry,white,02-11-1924,femalr,sydmey,172341.953,02 8095 8698
3885,lukr,ryan,09-08-3005,,,89853.010,04 0486 0143
3886,joseph,webb,08-10-1966,male,canberra,75326.145,03 1936 1745
3888,isabella,van der hoek,16-03-1956,male,canberra,75453.737,08 6508 3297
3889,molile,haverfielcl,09-11-1930,male,slydeny,111862.961,02 6123 8087
3890,alysha,grierson,06-02-1906,male,sydney,137000.970,03 7844 2841
3892,tia,guthridge,09-12-1958,female,sydney,177612.990,07 1531 7542
3899,stamantha,zyah,,female,,31299.004,07 0396 9783
390,thomas,coulson,09-01-1965,female,melbourne,442869.404,07 5545 0389
3900,jessica,qail,10-05-1929,male,perth,616661.552,07 7885 2772
3902,georgina,nguyen,20-04-1964,,canberra,73147.918,04 7692 8859
3903,mitchell,hmte,30-01-2007,make,preth,239731.406,02 6607 9939
3906,emiily,nguyen,01-06-2000,male,sydney,40985.683,08 9216 0607
3909,hannab,brown4,08-11-q994,male,sydney,,08 6717 3041
3915,charlotte,castleman,07-06-1912,male,perth,538048.258,08 4720 8221
3917,brooke,stephenson,05-04-1922,male,perth,84327.950,04 1083 9063
3919,wililam,esgan,04-06-1987,maoe,melbourne,35444.670,08 8173 8364
392,jack,slack-smith,29-03-2007,male,sydney,92730.564,04 0108 4188
3920,lachlan,hilton,13-11-1985,female,brisbane,65183.511,02 9712 2614
3928,angelica,havelberg,12-01-1982,male,melbourne,103137.694,03 9397 6581
3930,alia,braithwaite,25-10-1996,male,perth,275076.641,07 4428 9106
3931,reganne,clarke,29-02-1978,male,melbourne,76691.560,04 5963 9992
3932,lachlan,moerman,09-05-1992,male,sydney,124660.833,04 1692 7597
3933,matthew,orme,23-11-1918,female,brisbane,56217.253,03 8708 6360
3936,alexandra,white,31-08-1913,male,sydney,40615.644,04 8654 9248
3937,flnyn,blake,10-08-2961,female,mellbovrne,752990.111,04 5307 6225
3938,john,schoc|er,30-07-1044,female,cavl>erra,38356.441,07 8933 8286
3939,lillinana,roles,29-02-1992,fekzke,acnberra,49636.410,03 1100 7864
3942,ke:ra,chzppel,19-05-1966,mal3,,138869.296,08 6480 0708
3944,jean-claude,mckinnell,14-06-1925,male,sydney,106690.495,08 8157 2282
3945,luke,stubbs,04-12-1958,male,canberra,58091.155,04 1762 1656
3948,jaden,skubig,02-06-1950,male,canberra,60255.890,02 5560 3986
3953,trey,lombardi,23-12-1999,male,melbourne,81202.961,04 6871 5764
3954,dillon,burford,17-02-1994,male,canberra,52883.665,08 3089 3941
3957,richard,son,12-02-1993,female,brisbane,60348.905,08 6119 5361
396,charlotte,garran,25-07-1911,female,melbourne,956995.098,08 1783 2491
