id,givenname,surname,dob,gender,city,income,phone number
2843,okmberly,lowe,16-09-191q,male,perbg,324848.991,
2846,brody,grafton,10-03-1903,female,sydney,87013.323,07 3295 8154
285,kallum,rees,17-02-2009,female,brisbqne,88371.727,03 2001 q225
2851,connor,ckinnane,16-11-2913,femake,sydney,172518.499,04 8414 2147
2853,edward,jugovac,15-02-1999,female,sydney,91175.617,02 1324 9864
2857,tony,grosvenor,02-01-1926,female,sydney,195358.488,02 2583 8797
2859,jack,kapeller,11-06-1950,female,sydney,95921.356,08 7933 6337
286,max,olivares,16-12-1986,male,melbourne,140096.229,03 5160 7390
2861,alexabdra,lodder,28-10-1915,female,canbe4ra,51786.915,07 6196 0188
2866,oliuer,dona|dson,29-04-1950,frmale,,1451974.739,04 5113 1202
2870,bbye,flanery,29-05-1928,fenale,melbounee,994277.952,07 6485 4925
2871,mia,hage,17-06-1958,male,melbourne,111001.584,04 1649 3077
2874,madelyn,dixon,15-11-1947,female,brisbane,45416.312,08 0852 4757
2875,abbey,tippins,01-09-1932,male,sydney,58229.148,08 8970 7116
2876,stkae,panie,06-04-1971,female,,26085.303,03 0415 7216
2880,campbell,mossman,16-12-1926,male,perth,162196.470,08 9900 8932
2882,talissa,campbell,09-10-1980,female,sydney,104971.608,04 5216 1889
2886,charlotte,chittleborough,14-02-1983,male,perth,140558.410,07 4126 5900
289,andrew,plumb,16-12-1954,male,perth,137619.083,03 9746 6059
2894,jack,leslie,03-08-2009,female,sydney,194848.797,07 9702 9556
2897,anthony,michelmore,15-10-1950,female,brisbane,34034.951,02 6214 4655
2900,brodee,white,07-10-1997,male,sydney,27290.819,08 0168 3228
2901,christian,combridge,18-12-2008,female,melbourne,654530.004,03 4501 2062
2902,nicholas,morrison,16-07-2009,female,sydney,69660.051,03 0387 5642
2903,isabelle,lowe,04-03-1992,male,canberra,89588.040,04 4934 1744
2906,justin,kormendy,12-01-1987,male,sydney,171417.333,04 2946 2674
2907,sienna,brocj,,male,melboufne,87318.852,08 4829 5391
2908,zachary,rocher,26-07-2004,male,melbourne,198081.135,03 8418 8880
2909,tarriia,theissen,31-10-1941,male,,182145.924,07 5269 6538
2911,simon,ruutel,26-11-1912,male,canberra,83648.187,04 8665 3801
2916,jessjca,passmore,15-03-1937,make,pertb,395273.665,02 7586 9393
2918,hayden,coleman,15-10-1986,female,sydney,111232.276,07 5511 9020
2921,andrew,butt,04-12-2010,male,canberra,58536.968,07 7005 1461
2922,yana,mackowyack,30-11-1904,mal4,pretg,,04 5980 2555
2925,aleestha,vguhyeb,14-06-1968,make,melborune,122053.275,02 6678 5223
293,kayne,pasco3,30-99-2979,male,pertg,212680.589,03 6399 5953
2931,scott,grdeene,,male,melboynre,,04 0878 3986
2936,pace,webb,06-04-1909,female,sydney,128499.306,04 8200 8260
2939,thomas,goldsworthy,12-09-1945,female,melbourne,1560340.658,02 9168 3790
2940,chloe,galbraith,18-06-1942,male,sydney,42496.191,04 7128 9679
2948,rhyz,rncgurk,04-01-1962,,mel1>ourne,173443.382,02 4207 8977
2951,braedon,kontogonis,28-03-1966,male,perth,37812.696,04 4655 9015
2952,ckierari,holyoak,,female,canberar,,02 1510 1691
2957,jamie,rees,10-03-1974,female,brisbane,73746.411,08 9718 3556
2959,chloe,pringle,06-10-1932,male,melbourne,85758.452,07 5599 9632
296,sophie,wynne,16-02-1971,male,perth,312092.225,04 1635 4701
2962,annalise,white,06-06-1939,male,canberra,61795.456,02 8223 2874
2968,mitchell,grosser,02-05-1999,female,sydney,133228.490,07 7632 1958
2970,oliuer,riddekl,26-08-19p5,mal4,perth,615178.109,08 3098 1160
2972,cal|vm,le messurjer,09-03-1922,make,sydney,70806.777,
2974,jackson,teteris,14-04-1995,male,sydney,60138.994,08 3861 6476
2976,l7e|<,ben-kurio17,19-10-1994,male,pertb,,04 6304 3848
2977,elil3,cormjic,,female,,125315.192,08 6168 5609
2978,blake,leishman,26-10-1975,female,sydney,135953.582,03 5213 4882
2979,hannah,hessler,27-04-1944,female,sydney,81267.670,08 6612 9595
2983,joshua,white,,male,per6h,,04 5520 0353
2986,zoe,ryan,27-01-1969,male,sydney,85541.713,07 7077 3320
2987,jacobie,chandler,12-12-1969,female,sydney,163284.808,03 2740 2730
299,ethan,block,23-04-1947,male,canberra,85620.641,04 5995 4033
2990,petreece,orpwood,21-10-1938,male,canberra,66812.013,03 3815 9985
2991,karli,green,21-11-1966,female,sydney,111264.971,04 4447 7369
3000,jack,lock,09-04-1999,male,melbourne,181614.524,03 2425 9232
3001,luke,fitzpstnck,21-12-2950,female,,172952.216,07 5885 6135
3004,danieI,lanz0tyi,14-11-1945,female,brisbane,,
3006,marley,clarke,26-04-2007,male,perth,162339.427,02 7670 8018
3009,harriet,nozhat,10-10-1917,female,brisbane,58253.417,03 8245 3197
3010,trinity,winfield,03-03-1950,female,brisbane,57751.139,04 1750 0250
3019,lucas,scarse,19-22-2003,mak3,perth,388026.895,0w 4522 1308
3029,marko,matthevvs,11-94-1992,mals,melbourne,,03 1460 7673
3032,mitqhell,maclthews,26-07-1933,male,syfney,118p54.500,02 2442 6953
3033,samie,colquhoi17,20-01-2969,male,sydney,116113.093,08 9542 3100
3034,alexanter,webb,,female,caribefmra,72800.450,03 685y 0287
3037,benjamin,sadauskas,04-06-1953,male,canberra,68111.952,07 4373 2204
3039,ar5i,campbell,18-0t-1953,male,,115733.540,07 5149 7505
304,jessica,brinsmead,21-03-1925,female,brisbane,76948.752,04 4414 1442
3044,leo,clisby,17-03-2012,male,canberra,74690.496,03 4354 0542
3049,moly,luokde,24-04-2004,malw,mwlbouren,168663.495,03 0762 8054
305,kyle,britten,22-03-1960,male,sydney,20100.537,02 4034 6542
3052,darcy,worsley,23-05-1919,male,perth,37982.909,04 3888 1369
3056,bayley,nosck,,male,melbounre,138149.994,03 6993 596u
3058,georgia,hyland,23-10-1907,female,sydney,149284.840,08 6137 6627
306,erij,haloigan,29-03-2918,male,canberra,52773.213,03 8444 5543
3066,william,kahfi,07-12-1965,male,perth,261233.329,04 6181 2089
3068,samuel,campbell,09-09-1990,female,brisbane,31319.307,04 6110 1895
307,nikki,jeschke,30-03-1946,male,sydney,146682.299,08 1512 3550
3071,nicholas,brock,04-02-1913,male,melbourne,37688.995,04 3319 7624
3072,jackson,martinovic,24-10-1976,male,canberra,70704.629,04 7917 2019
3078,sara0>,bates-browjsword,26-11-1905,male,,59685.879,
3079,troi,rikley,,female,melbourne,1011004.899,08 8579 1761
308,emiily,hassel,01-05-1926,male,melbourne,162476.854,04 5362 9007
3084,georgia,tidey,04-09-1966,female,melbourne,1122117.181,07 2260 2142
3090,emiily,wisby,13-04-1995,male,melbourne,36488.988,07 0710 4590
3093,hannah,egan,02-04-1996,male,melbourne,64396.949,02 9171 4507
3096,daniele,blake,23-01-1967,female,brisbane,54551.221,08 2442 6440
3097,josbua,duduley,23-03-1979,,melbourne,42609.543,03 3035 4818
3098,zca,clarke,,male,pettb,205977.903,03 6409 5801
3099,quinn,neumann,20-11-1998,male,sydney,133782.579,04 5189 4566
3100,alexander,littoely,17-01-2939,male,ca17berra,78774.771,04 3066 4326
3104,anika,campbell,10-07-1920,female,melbourne,1496109.239,08 9089 6942
3105,amxni,isrea,28-11-1985,,perth,,07 4607 4877
3106,noah,kadii,14-07-1991,female,brisbane,35596.202,02 0824 4887
3113,jackson,alhaiery,13-03-1934,female,brisbane,50893.883,04 8543 0971
3118,kekra,mantahohpe,15-07-1908,,dsydney,174846.165,07 9458 4641
312,tim0thi,worjley,03-98-1920,,canberra,79128.110,08 8633 4081
3120,noah,eyre,11-10-2012,male,sydney,57633.106,07 0184 7608
3122,dante,kluske,22-09-1917,male,perth,183415.783,03 6862 4574
3123,grace,grossee,07-06-1915,male,mwlbourn,119245.762,
3125,seb,rburnell,11-08-2963,female,brisbane,,03 2031 0711
3129,joel,green,30-06-1931,male,melbourne,116227.045,02 0047 1059
3132,amy,dixon,30-07-1965,male,canberra,81741.268,04 1157 5587
3135,connor,green,02-92-2908,femaoe,melbourne,1125616.22r,08 6537 0081
3139,keley,wh:te,,mqle,sydney,61367.027,04 6106 2584
314,jasmin,clarke,07-08-1962,male,melbourne,104442.001,04 7189 4018
3140,amber,auch-schwelk,04-08-1924,male,melbourne,64982.471,02 0416 3927
3141,ella,batiiiha,05-02-2929,female,sydmey,147784.649,04 9020 1503
3146,mia,agius,17-09-1938,female,sydney,139613.545,07 5293 9045
3147,matthew,lowe,11-11-1976,male,sydney,30413.709,03 7040 5647
3148,jai,reicl,03-06-2965,femald,sydney,156514.302,04 3184 0181
315,cain,majon,09-07-1932,maoe,sydney,,
3150,cain,stearnes,09-07-2001,female,canberra,48741.981,03 3006 9150
3153,marianne,nob1e,23-96-1996,female,melbourme,1192581.931,04 3191 1830
3157,bennie,musolino,21-07-1995,fekale,qydnev,81857.391,08 8870 3498
3158,jhsh,pulf0rd,27-02-1906,female,syndney,130690.935,04 1342 7943
3168,macy,dixon,27-07-1933,male,perth,186440.615,02 5371 5514
3179,brayden,gazzola,23-12-2009,male,perth,385453.212,08 5994 7348
318,mathilde,webb,02-01-1905,male,sydney,52175.731,02 0328 8210
3180,lacey,weltman,08-09-2003,male,sydney,44458.902,08 4784 5236
3186,lachlan,elphick,30-06-1931,female,sydney,175007.900,08 5201 4855
3187,jasper,lahey,07-03-1963,male,sydney,39841.352,07 1690 4378
3188,dean,rinymakpuy,16-07-1940,maoe,canbera,69762.827,08 2058 5349
3190,bianca,bloomfield,16-03-1964,female,canberra,48729.675,02 1370 5592
3192,cheyenne,probac,14-08-1948,male,,69396.390,04 7638 3q08
3196,nathan,eisele,18-09-1919,female,sydney,195584.216,02 2955 2565
3197,jake,zbierski,12-06-1956,female,brisbane,44814.361,02 6190 0352
3200,joshua,maczkowiack,21-11-1989,female,sydney,180211.683,02 5436 7862
3203,matthew,grierson,17-02-1993,male,melbourne,87165.287,03 7953 6238
3205,oliver,morrison,31-07-1958,male,melbourne,47437.597,08 2589 8921
3206,jaslyn,clapham,01-05-1976,female,brisbane,53278.811,04 0284 2374
3209,emiily,stoneman,03-05-1962,male,canberra,60368.462,07 5794 2192
321,sarah,cheshire,16-02-1902,female,brisbane,65072.229,08 1789 4277
3210,sebastian,reid,22-11-1906,male,melbourne,74515.267,07 5473 7283
3212,isabella,dragas,19-09-2005,male,canberra,71095.172,04 6323 5453
3214,joel,waller,,male,melbhu4ne,,02 5479 3542
3216,joshua,penno,27-09-1971,male,canberra,89127.006,07 6872 1692
3222,lachlan,geoahge,,male,sydney,49030.650,07 7665 6048
3230,teal,thorpe,07-08-1988,male,canberra,57468.923,03 8219 4634
3233,callum,harrington,22-03-1965,male,melbourne,155338.924,04 5806 3703
3234,jacl,whtie,18-05-1949,,sydney,60177.297,02 5264 4886
3242,zachariah,basterfiedl,24-08-1998,male,,1060e7.960,08 9470 5727
3246,kane,wheatley,31-02-1984,malr,melbourne,,07 6t40 7802
3250,emiily,bullock,07-06-1902,male,melbourne,122134.124,04 9040 1012
3251,levi,eyre,23-12-1906,female,brisbane,78181.884,08 8492 3765
3253,mitchelk,whitw,10-09-1913,mqle,melbourne,106307.037,07 6224 1278
3255,dayla,clarke,08-04-2093,mald,perth,160504.960,04 1350 6153
3259,jsohua,loe,11-12-q967,male,sydney,6r233.792,08 0340 7909
3265,kirra,hyland,02-08-1932,female,melbourne,1250536.789,07 7340 1827
3267,harley,rake,22-10-1995,male,canberra,82891.658,04 0427 9288
3273,jozhua,fea5t,26-06-1959,male,syddey,25394.692,04 1884 6707
3274,riley,simmonds,20-06-1952,male,canberra,78648.985,08 7252 2529
3275,aidan,dixon,15-06-2002,female,sydney,167500.563,04 5072 5478
3276,cheosie,white,,malr,can1>erra,86397.709,08 1516 5721
328,zoe,purdon,30-07-1938,female,brisbane,64539.745,07 7044 4473
3282,sain,white,,,eprth,169335.996,03 7577 7460
3287,isabelle,crofton,04-06-1929,female,melbourne,1527767.538,07 7248 8541
3290,jasmyn,blackwell,07-05-1972,male,canberra,78085.903,03 9763 3103
3293,willow,damhuis,17-02-1921,male,canberra,79062.413,07 0153 4188
3295,emiily,webb,18-10-1918,male,sydney,82614.687,03 9956 5302
3299,zraah,hanmagan,04-95-1926,male,melboune,94394.707,07 0399 0981
3303,oscar,coady,22-09-1954,male,perth,218566.027,03 8467 5645
3307,jasminr,britfladn,20-06-1942,male,,,04 5020 4447
3309,eliza,crain,02-07-1920,female,canberra,47799.229,08 1509 8547
3310,wilIiam,karimiyanti,25-02-1944,make,camberra,52415.115,04 6853 1107
3314,laura,wiseman,19-08-1999,male,sydney,29397.397,04 5990 2146
3315,wil,normandale,02-08-1958,female,brisbane,45094.149,07 9807 4345
3316,travis,hague,12-03-1947,male,sydney,147341.306,07 5335 1755
3319,hayden,prohaska,09-11-2007,female,brisbane,37419.669,08 2757 0868
332,annalise,large,16-10-1958,female,sydney,124290.893,02 4398 3970
3322,daniel,priest,02-05-1977,male,perth,83488.506,03 4416 3177
3323,george,goldsworthy,11-03-1919,female,brisbane,58164.237,04 1906 1614
3324,isaac,rudd,11-01-1941,male,sydney,83255.206,08 5811 0810
3326,jessica,vincsnt,30-07-1923,femske,syclney,168948.150,07 1829 4915
3329,laura,finlay,03-04-1975,male,sydney,136617.470,07 4291 8808
333,lily,hokgaye,29-02-1902,male,syd17ey,26788.731,07 4536 9885
3343,jemma,shepherd,13-03-1920,male,melbourne,96117.534,03 2802 6894
3347,luke,dietrich,23-04-2008,male,perth,18825.350,03 0688 4145
3348,micah,kranz,17-05-1920,male,sydney,158031.512,08 1150 1335
3350,jayden,wang,20-05-2007,male,melbourne,69861.917,07 1261 1484
3351,sean,zimmermann,20-08-1947,female,sydney,129023.507,02 6545 2963
3354,eliza,gowling,26-01-1918,female,brisbane,31235.157,08 6839 8276
3355,dayna,bullock,10-02-1999,female,melbourne,440015.364,07 4254 0213
3357,kyle,larslen,31-11-1960,male,melbourne,72929.741,04 7192 3391
336,katelin,hinks,26-01-1980,male,canberra,79677.043,03 0286 8360
3361,alexandra,sinock,29-08-1920,female,brisbane,47066.578,07 5698 6483
3364,jacob,whiteley,22-05-1917,female,brisbane,73863.632,03 8073 7225
3365,harrison,campbell,29-05-2005,female,melbourne,1029328.046,02 1533 4380
3367,claudis,bersgma,26-10-1935,female,sydmey,,03 0718 9360
3368,isaiah,robson,10-05-1980,male,melbourne,124891.905,03 0331 6679
3369,alana,armanas,18-03-1952,male,perth,511331.885,07 6897 2994
3371,mhary,stubbs,07-03-2003,femaoe,,125874.591,
3375,christkzn,jolly,22-09-3009,,melbourne,178271.991,
3376,fraser,caddick,15-08-1984,male,melbourne,196986.379,02 8995 6707
3379,mattheo,smallacombe,24-05-1915,male,perth,242943.627,02 8545 4105
338,jenna,mcnicholl,04-01-1971,male,sydney,118124.280,03 5174 5362
3381,heather,sherriff,23-01-1967,male,melbourne,176423.140,04 1627 3304
3382,sophue,tovv,07-06-1951,male,perth,164055.041,07 3595 5878
3385,isabella,maczkowiack,05-08-2009,female,melbourne,392578.763,02 8431 9495
3386,emiily,yasdr,,mal3,syclney,143423.969,07 1672 3461
3387,joshua,wbeb,18-01-1052,male,sydney,61575.8q2,02 0244 9392
3390,bradleu,leaver,10-01-1968,,,84935.188,04 0543 2322
3397,teaha,marsella,18-09-1979,female,brisbane,68700.901,02 6892 3900
3398,sarah,challenor,05-06-1975,male,melbourne,181186.225,07 8877 9023
3400,makayla,petersen,07-04-1902,male,perth,23223.901,02 6416 9195
3402,mtailtn,clarke,31-03-1931,male,sydney,182270.036,
3403,helena,bottroff,14-11-2002,male,sydney,152285.645,08 7867 2099
3406,oliver,vatchenko,25-01-1996,male,canberra,86759.696,08 8848 3649
3410,rachel,morrison,12-08-1955,female,brisbane,70874.392,04 4602 5325
3411,hannah,rankine,21-10-1990,male,sydney,38619.033,03 4569 4652
3414,ava,breheny,12-01-1932,female,sydney,91853.150,02 1741 2351
342,adam,maclennan,04-09-1915,male,sydney,85084.171,07 1641 2088
3421,jack,kao,10-11-1959,female,sydney,111795.673,07 1743 6809
3423,brianna,woodbury,16-12-1970,male,canberra,88817.721,03 2342 1504
3424,gyaa17,clrks,21-08-1920,maoe,canberra,76271.391,07 1629 3387
3433,benzamin,setphen5on,11-03-1951,female,br'Isbane,68719.232,08 7004 0990
3436,ela,potticary,12-05-2962,,bri5bane,47026.887,08 1137 9455
3437,lakhlsn,clarir,29-03-1933,femal3,melbourne,1561117.415,
3441,fi0na,bish9p,02-06-1972,female,anberra,,04 7791 2593
3448,april,berry,07-08-2001,female,sydney,72715.919,04 4083 5870
3451,daen,loe,07-03-1995,female,sydne6,185723.342,03 8128 1973
3453,joshua,matthevvs,10-10-2090,male,melbou5nw,57310.664,03 4781 3874
3458,sophie,creagh,24-08-1983,male,sydney,44531.938,03 6071 7918
346,joel,slape,05-09-1999,male,melbourne,65436.637,04 1437 6884
3460,mitcbell,wynne,06-01-1913,mal3,per6h,,07 7345 5467
3468,ahlia,bishpp,,female,syriey,101204.290,03 8867 1916
3469,amber,glostet,01-10-1981,,sydnye,153727.500,08 8456 2800
3472,liam,green,27-09-1931,male,canberra,87821.525,07 2679 0443
3474,alisa,pascoe,03-04-1904,male,melbourne,35931.060,08 7276 8625
3475,mikayka,behnier,01-05-1985,male,melhourne,,07 5193 3839
3481,baolev,penno,02-22-1925,female,canl>erra,45956.383,02 9673 8893
3484,jacinta,clarke,31-12-1938,male,canberra,72222.867,08 3300 0580
3486,bridget,binns,01-12-1980,male,melbourne,101710.054,07 9994 5618
3487,lou8s,maso17,18-02-2012,male,melboure,137301.506,04 5006 9748
3488,kirra,mellas,25-12-1903,male,perth,220226.413,07 8709 7743
349,chelsie,shepherdson,15-06-1987,male,sydney,42724.792,08 3618 7471
3492,dylan,herbert,18-12-1966,male,canberra,65981.420,07 9444 7450
3496,kyoez,gumawan,24-05-1918,malr,sydney,133197.025,02 4658 5812
3497,gabrielle,novle,27-93-1920,male,mlebourne,66034.573,03 0633 1144
350,georgia,leab,11-05-1985,femal3,,37294.243,04 9528 7844
3501,bayley,willing,19-02-1952,female,sydney,85444.648,07 6900 9406
3505,jasmy17,ilken,14-04-1990,,,130766.727,02 7426 2217
351,jordan,needham,21-01-1937,female,sydney,175405.231,02 5873 0119
3513,ryan,pulford,02-02-1927,female,canberra,47124.911,08 7326 5801
3517,sarah,matthews,23-07-1977,male,perth,580166.695,08 1840 1940
352,wil0iam,reid,23-07-1838,malr,sydney,106849.526,04 7815 2562
3525,sophie,djugiba,06-09-1922,female,melbourne,675781.818,03 0295 1930
3528,julis,fumari,02-04-1942,male,melbourne,55327.437,03 1145 0837
3531,olivya,slocck,,female,mel1>ourje,311158.996,08 3835 5479
3536,benjamin,matthews,23-03-1961,female,melbourne,717640.109,04 1942 5943
3540,kasey,alderson,11-09-1968,female,sydney,138276.927,07 6226 6925
3541,daniel,f3eney,11-06-1968,mal4,,28332.611,04 9132 3710
3542,sophie,gaskin,11-11-1957,female,sydney,154081.479,04 7106 9222
3546,isabella,daahby-cocks,14-09-1921,male,,,
3548,charl0tte,elong,05-99-1962,male,sydney,72861.686,02 3865 7993
3549,sophie,bishop,27-04-2002,female,melbourne,824667.420,08 2285 8444
3550,sraah,morrison,31-10-1984,,,106733.242,08 6802 0639
3558,gemna,xreid,1o-08-1991,male,,59044.335,04 5590 8598
3559,em8il6,pomfret,11-03-1923,femals,,38980.620,08 6320 0772
3561,jackson,white,22-01-1900,male,canberra,56233.462,02 7182 1284
3566,madison,leung,23-08-1973,female,sydney,163853.756,04 5148 7729
3569,imogen,humphreys,09-08-1901,male,canberra,68542.167,03 5727 8966
357,racbel,cowell,,malr,,165147.189,07 6590 4613
3574,emiily,richmond,17-10-1912,female,sydney,199557.767,07 0676 5244
3575,ieorge,matthews,23-11-2001,male,,160324.i51,02 9049 2087
3585,nicholas,matthews,06-10-1951,male,perth,177191.689,08 3920 4118
3591,amber,mcfadden,11-08-1960,male,perth,31262.502,07 6137 7556
3593,daniel,cureton,24-01-1957,male,melbourne,118214.069,04 3505 3944
3594,aideb,gibb,01-06-1044,female,brisban,28692.074,03 4199 1302
3597,sadd,beattie,30-04-2983,female,stdq7ey,15137o.091,02 4791 1977
3599,jas0e6,collinsoh,,male,scylnev,150809.413,03 3540 5809
360,alexancler,lowe,22-05-1809,,sydl<eu,30027.135,02 7688 6911
3603,cooper,higlett,09-12-1988,male,melbourne,183731.643,03 6376 0498
3604,deakin,allanby,04-08-2005,male,sydney,108554.936,04 5435 7478
3606,alicia,paterson,14-06-2011,male,melbourne,158802.163,03 5501 3720
3609,fyynlay,handel,16-04-1995,male,canberra,71394.361,03 2910 1293
3610,aidan,egan,24-04-1963,female,sydney,126699.409,08 3360 3467
3611,cameron,stingle,04-05-2006,female,sydney,65703.034,04 6362 6336
3615,jacsk9n,teague,23-10-q022,femqle,mglbourje,325874.576,02 7573 0007
3618,holly,sloniec,17-11-1914,male,perth,345304.355,03 9705 6359
3620,kelsey,mi|lar,,femaoe,melbourne,1018514.825,02 1311 9935
3624,nicholas,ryan,25-09-1967,female,brisbane,43672.257,02 3691 9969
3626,christopher,berry,24-01-2009,male,canberra,76891.657,04 2116 3570
3628,benjamin,ryan,11-10-1946,male,melbourne,111708.255,03 8991 2556
3630,mitchell,patson,12-02-1927,female,sydney,71253.287,07 0546 1900
3635,ashleigh,reid,15-10-1955,female,brisbane,45925.878,08 0333 4541
3636,benjamin,campbell,23-06-1911,female,brisbane,41783.125,07 4353 4913
3639,emiily,beattie,01-02-1975,male,canberra,62338.207,04 3738 8061
364,kenneth,braithwaite,03-01-1979,female,melbourne,1228586.964,07 4840 1241
3641,kiera,collier,28-11-2003,male,melbourne,186216.997,04 8478 8233
3644,frz,butt,,female,,142124.441,07 9405 1567
3647,jacob,grosser,09-09-1999,male,perth,297987.347,08 2843 4446
365,zachary,halley,02-04-1976,male,sydney,48872.043,07 8953 2940
3650,hollie,farnhsm,05-91-1923,mal3,perth,197108.622,07 5520 0939
3653,isabella,dargenio,30-09-1934,male,perth,546950.285,03 1642 3674
3655,joshua,cochrane,04-01-2953,female,,,
3660,anthea,crouch,15-03-1926,female,melbourne,854092.401,07 6240 8454
3662,sam,rendel,20-12-1990,male,canberra,66484.813,04 3009 5020
3665,liam,ponter,21-12-1969,male,melbourne,167578.785,04 7765 0832
3670,kaitlin,mccarthy,23-09-1925,female,melbourne,1583545.074,03 2611 0085
3674,georgia,reid,21-01-1937,female,sydney,188528.406,08 8621 3144
3675,gabriel,lainh,31-04-1910,malw,melbocrne,191863.692,08 7396 4598
3677,william,priest,27-08-1922,female,canberra,54721.659,07 7672 7355
368,jaacm,kerley,,make,cano>erea,63724.041,03 0717 8413
3682,joshua,clarke,26-06-1987,male,melbourne,159561.394,08 7570 8257
3686,lauar,robspn,21-10-1983,female,melbouene,1569983.051,
3687,michaela,mccarthy,03-10-1910,male,melbourne,128974.990,08 3832 8902
369,laclan,harrington,05-21-1913,malw,canberra,60391.553,04 8318 2059
3691,kaahla,demasson,13-12-1983,femaoe,sydjey,194727.361,
3692,georgia,shepherd,25-12-1928,male,sydney,58142.932,03 7229 6624
3693,man,bistbpo,25-01-2004,male,piertq,175011.178,07 3676 1385
3709,roy,nguyen,22-06-1930,female,sydney,183997.458,04 1585 4465
371,ryan,unetta,18-08-2010,male,sydney,106285.233,03 5401 0788
3710,mitchell,balasubramaniam,15-03-1952,male,canberra,50679.447,04 1615 4490
3713,ellen,schoenberg,25-05-1974,female,sydney,175975.183,08 6462 6672
3716,zachary,zilm,02-11-1925,male,melbourne,187676.608,07 5052 9366
372,cooper,hashmi,06-03-2970,femalr,,78023.488,07 6354 1212
3720,makayla,mcgini6y,28-09-1926,maoe,pertb,548288.934,04 4537 6136
3722,joshua,alderman,30-10-1981,male,melbourne,80194.724,08 9400 8594
3725,olivia,mielx,28-10-1955,male,melboyme,60570.898,08 0848 9589
3726,evan,pichugin,03-07-1974,male,melbourne,121630.125,08 7442 6414
3727,declen,alderson,20-02-1960,male,melbourne,174109.726,04 8691 5440
3733,chloe,camppell,13-06-1947,male,,78598.296,07 2395 9053
3738,cade,gottschling,28-07-1933,female,brisbane,56718.408,07 8612 6519
3739,maxin,reid,12-12-1963,male,perth,77110.591,04 3312 9091
3741,luka,blake,24-11-1992,male,canberra,67598.385,02 5715 3043
3742,caitlin,dixon,13-09-2005,female,sydney,107321.239,03 4880 0022
3746,max,cording,14-06-2007,male,perth,379464.111,08 5307 7099
3750,rian,garvern,31-07-1087,male,,195142.760,04 4752 5528
3754,alicia,sincovich,17-08-1983,female,sydney,109447.912,08 6125 1883
3755,madeline,white,01-01-1939,male,sydney,86677.025,03 4910 3285
3756,alannah,timoshanko,20-o7-1961,female,,8e351.464,08 9766 9840
3757,tarcy,warnock,30-05-2001,make,,61873.951,07 5900 9293
3761,jewsxe,bordin,05-09-1977,female,sydnye,186143.445,08 4395 2149
3763,liali,blayke,04-02-1940,male,canbrrra,77813.268,03 1148 5490
3764,amy,haack,30-07-1952,female,canberra,54509.119,07 0930 5948
3765,carly,palamaris,05-09-1902,male,canberra,83013.770,02 6329 8334
3767,benjamin,ryan,22-02-1950,male,melbourne,67772.118,03 5068 1263
3772,joshua,waterlow,30-04-1951,male,perth,54895.347,02 2552 7492
3779,erin,green,11-04-1977,male,melbourne,68548.966,03 8798 1825
378,robert,mccarthy,05-12-1919,male,melbourne,153867.085,03 7030 3178
3780,wheyenne,recikd,17-02-1010,female,,81274.782,07 4346 7739
3781,kyle,weaver,11-01-2011,male,perth,359347.628,08 2606 7656
3783,olife5,fuda,,male,melbovrne,83113.151,02 0589 1560
3788,annabelile,mivhelmore,08-06-1985,femald,sydney,148840.556,07 2236 1677
3791,arren,wardle,01-10-1975,male,sydney,89120.605,07 3153 0572
3793,kristin,haack,21-05-1967,female,sydney,197868.714,02 6019 0077
3794,imogen,heidrich,05-04-1918,male,perth,403575.510,02 0878 7082
3797,macy,marshman,23-12-1939,male,sydney,80062.084,04 9989 5676
3798,anwri,culph,04-09-1992,femake,,744269.256,03 1960 6061
3800,alia,freeburn,11-04-1958,male,sydney,125792.645,08 7315 8544
3806,jactinta,wyll:e,30-09-1979,femsle,brisbane,53478.443,03 8450 1104
3807,alexamder,herbert,10-03-1910,male,,,02 2932 3543
3811,reeve,pyrgos,06-09-1970,male,melbourne,107706.287,04 3200 9156
3815,felicity,vandeckamp,10-03-1966,femape,melboirne,1425211.413,04 9955 7809
3819,noah,yen,11-12-1917,female,melbourne,1106163.409,03 9181 2599
3820,emiily,campbell,29-04-2011,male,perth,349162.829,07 8196 0677
3821,latham,browne,06-11-1965,female,sydney,199976.942,04 6037 9247
3824,lachlan,kerley,36-12-1976,,melbournd,195996.556,02 6617 4134
3827,tavwh,rvwn,06-01-1964,,melbourne,145389.415,02 2263 4252
3841,lachlan,matthews,24-12-1971,female,canberra,43441.809,08 2947 0942
3844,charlotte,greenhalgb,05-06-1025,male,sydme7,94745.553,08 1557 4259
3845,aandrew,ste'lnert,15-04-1979,male,,134880.978,03 3159 0242
385,bailey,campbell,27-07-1907,male,melbourne,172512.005,07 6386 4465
3850,claeb,nxkuyes,26-02-1926,male,melbuorne,,07 4681 8837
3852,zachar:ah,tschirpig,22-01-1985,male,sdymev,22512.445,
3859,cameron,berry,09-03-1996,female,brisbane,68777.078,04 6607 2422
386,mitchell,pomfrett,15-04-1938,male,sydney,204499.897,04 8515 8088
3860,hollie,riese,22-05-1971,male,melbourine,56560.891,02 7315 8359
3861,damien,stedunary,31-11-1910,male,,,08 9101 8215
3862,anthony,bossence,19-05-1952,male,perth,395208.177,07 2317 9641
3863,dylan,roche,21-09-1992,male,canberra,59022.338,03 8925 9580
